Names,Indian,Salary
Julia,Katie,1188582645.04761
Ora,Thelma,1190009471.09523
Lola,TRUE,1191436297.14285
Lee,FALSE,1192863123.19047
Etta,Rebecca,1194289949.23809
Janie,TRUE,1195716775.28571
Anne,TRUE,1197143601.33333
Wilma,FALSE,1198570427.38095
Flossie,TRUE,1199997253.42857
Mandy,FALSE,1201424079.47619
Millie,TRUE,1202850905.5238
Jane,TRUE,1204277731.57142
Corrine,FALSE,1205704557.61904
Ina,TRUE,1207131383.66666
Rosetta,Katie,1208558209.71428
Celia,Thelma,1209985035.7619
Cleo,TRUE,1211411861.80952
Lelia,FALSE,1212838687.85714
Clyde,Elise,1214265513.90476
Amie,TRUE,1215692339.95238
Emmer,Katie,1217119166
Kitty,Thelma,1218545992.04761
Mazie,TRUE,1219972818.09523
Annie,FALSE,1221399644.14285
Emma,Elise,1222826470.19047
Beatrice,TRUE,1224253296.23809
Ruth,Katie,1225680122.28571
Susie,Thelma,1227106948.33333
Marie,TRUE,1228533774.38095
Frances,FALSE,1229960600.42857
Josephine,Rebecca,1231387426.47619
Evelyn,TRUE,1232814252.5238
Ellen,TRUE,1234241078.57142
Juanita,FALSE,1235667904.61904
Nora,TRUE,1237094730.66666
Bernice,FALSE,1238521556.71428
Josie,TRUE,1239948382.7619
Stella,TRUE,1241375208.80952
Sara,FALSE,1242802034.85714
Eliza,TRUE,1244228860.90476
Lovie,Katie,1245655686.95238
Lue,Thelma,1247082513
Idell,TRUE,1248509339.04761
Idella,FALSE,1249936165.09523
Sammie,Elise,1251362991.14285
Helen,TRUE,1252789817.19047
Alice,Katie,1254216643.23809
Lillian,Thelma,1255643469.28571
Rose,TRUE,1257070295.33333
Irene,FALSE,1258497121.38095
Ida,Rebecca,1259923947.42857
Jane,TRUE,1261350773.47619
Ethel,TRUE,1262777599.5238
Catherine,FALSE,1264204425.57142
Jennie,TRUE,1265631251.61904
Hazel,FALSE,1267058077.66666
Phyllis,TRUE,1268484903.71428
Ruth,TRUE,1269911729.7619
Lillie,FALSE,1271338555.80952
Minnie,TRUE,1272765381.85714
Sallie,Katie,1274192207.90476
Janie,Thelma,1275619033.95238
Katherine,TRUE,1277045860
Rachel,FALSE,1278472686.04761
Ora,Elise,1279899512.09523
Eliza,TRUE,1281326338.14285
Bertie,Katie,1282753164.19047
Mozelle,Thelma,1284179990.23809
Letha,TRUE,1285606816.28571
Lossie,FALSE,1287033642.33333
Gertie,Rebecca,1288460468.38095
Madeline,TRUE,1289887294.42857
Frankie,TRUE,1291314120.47619
Lora,FALSE,1292740946.5238
Jannie,TRUE,1294167772.57142
Ester,FALSE,1295594598.61904
Luetta,TRUE,1297021424.66666
Leila,TRUE,1298448250.71428
Robena,FALSE,1299875076.7619
Vallie,TRUE,1301301902.80952
Annie,Katie,1302728728.85714
Maggie,Thelma,1304155554.90476
Clara,TRUE,1305582380.95238
Mamie,FALSE,1307009207
Ida,Elise,1308436033.04761
Lula,TRUE,1309862859.09523
Jessie,Katie,1311289685.14285
Viola,Thelma,1312716511.19047
Gertrude,TRUE,1314143337.23809
Esther,FALSE,1315570163.28571
Effie,Elise,1316996989.33333
Agnes,TRUE,1318423815.38095
Nora,Katie,1319850641.42857
Eunice,Thelma,1321277467.47619
Callie,TRUE,1322704293.5238
Alberta,FALSE,1324131119.57142
May,Rebecca,1325557945.61904
Roberta,TRUE,1326984771.66666
Dollie,TRUE,1328411597.71428
Victoria,FALSE,1329838423.7619
Pansy,TRUE,1331265249.80952
Iva,FALSE,1332692075.85714
Billie,TRUE,1334118901.90476
Eloise,TRUE,1335545727.95238
Marguerite,FALSE,1336972554
Isabelle,TRUE,1338399380.04761
Jeanette,Katie,1339826206.09523
Luella,Thelma,1341253032.14285
Claudia,TRUE,1342679858.19047
Kathryn,FALSE,1344106684.23809
Lona,Elise,1345533510.28571
Rhoda,TRUE,1346960336.33333
Myrtie,Katie,1348387162.38095
Priscilla,Thelma,1349813988.42857
Cordie,TRUE,1351240814.47619
Evie,FALSE,1352667640.5238
George,Rebecca,1354094466.57142
Mozell,TRUE,1355521292.61904
Margaret,TRUE,1356948118.66666
Clara,FALSE,1358374944.71428
Kathryn,TRUE,1359801770.7619
Minnie,FALSE,1361228596.80952
Julia,TRUE,1362655422.85714
Dora,TRUE,1364082248.90476
Norma,FALSE,1365509074.95238
Alice,TRUE,1366935901
Lillian,Katie,1368362727.04761
Catherine,Thelma,1369789553.09523
Pearl,TRUE,1371216379.14285
Beatrice,FALSE,1372643205.19047
Selma,Elise,1374070031.23809
Edith,TRUE,1375496857.28571
Vivian,Katie,1376923683.33333
Jennie,Thelma,1378350509.38095
Edythe,TRUE,1379777335.42857
Marie,FALSE,1381204161.47619
Clara,Rebecca,1382630987.5238
Marjorie,TRUE,1384057813.57142
Erma,TRUE,1385484639.61904
Lucile,FALSE,1386911465.66666
Lila,TRUE,1388338291.71428
Verna,FALSE,1389765117.7619
June,TRUE,1391191943.80952
Maude,TRUE,1392618769.85714
Leah,FALSE,1394045595.90476
Nina,TRUE,1395472421.95238
Sophia,Katie,1396899248
Margaret,Thelma,1398326074.04761
Lucille,TRUE,1399752900.09523
Florence,FALSE,1401179726.14285
Martha,Elise,1402606552.19047
Pearl,TRUE,1404033378.23809
Virginia,Katie,1405460204.28571
Velma,Thelma,1406887030.33333
Wilma,TRUE,1408313856.38095
Jean,FALSE,1409740682.42857
Marian,Elise,1411167508.47619
Norma,TRUE,1412594334.5238
Geraldine,Katie,1414021160.57142
Iva,Thelma,1415447986.61904
Leone,TRUE,1416874812.66666
Loretta,FALSE,1418301638.71428
Mae,Rebecca,1419728464.7619
Daisy,TRUE,1421155290.80952
Audrey,TRUE,1422582116.85714
Bonnie,FALSE,1424008942.90476
Cora,TRUE,1425435768.95238
Dolores,FALSE,1426862595
Effie,TRUE,1428289421.04761
Alice,TRUE,1429716247.09523
Ruth,FALSE,1431143073.14285
Evelyn,TRUE,1432569899.19047
Edith,Katie,1433996725.23809
Juliette,Thelma,1435423551.28571
Anna,TRUE,1436850377.33333
Bertha,FALSE,1438277203.38095
Gladys,Elise,1439704029.42857
Jeannette,TRUE,1441130855.47619
Catherine,Katie,1442557681.5238
Lena,Thelma,1443984507.57142
Helen,TRUE,1445411333.61904
Rose,FALSE,1446838159.66666
Ruth,Rebecca,1448264985.71428
Mildred,TRUE,1449691811.7619
Marion,TRUE,1451118637.80952
Edith,FALSE,1452545463.85714
Edna,TRUE,1453972289.90476
Eleanor,FALSE,1455399115.95238
Ann,TRUE,1456825942
Beatrice,TRUE,1458252768.04761
Clara,FALSE,1459679594.09523
Betty,TRUE,1461106420.14285
Marjorie,Katie,1462533246.19047
Doris,Thelma,1463960072.23809
Loretta,TRUE,1465386898.28571
Mabel,FALSE,1466813724.33333
Marguerite,Elise,1468240550.38095
Alma,TRUE,1469667376.42857
Sadie,Katie,1471094202.47619
Constance,Thelma,1472521028.5238
Adeline,TRUE,1473947854.57142
Annie,FALSE,1475374680.61904
Elvira,Rebecca,1476801506.66666
Rosalie,TRUE,1478228332.71428
Naomi,TRUE,1479655158.7619
Leona,FALSE,1481081984.80952
Estella,TRUE,1482508810.85714
Minerva,FALSE,1483935636.90476
Katherine,TRUE,1485362462.95238
Sophie,TRUE,1486789289
Virginia,FALSE,1488216115.04761
Stella,TRUE,1489642941.09523
Fannie,Katie,1491069767.14285
Ella,Thelma,1492496593.19047
Eva,TRUE,1493923419.23809
Olga,FALSE,1495350245.28571
Ada,Elise,1496777071.33333
Janet,TRUE,1498203897.38095
Carol,Katie,1499630723.42857
Christine,Thelma,1501057549.47619
Isabella,TRUE,1502484375.5238
Stephanie,FALSE,1503911201.57142
Amelia,Elise,1505338027.61904
Freda,TRUE,1506764853.66666
Lee,Katie,1508191679.71428
Wilma,Thelma,1509618505.7619
Leah,TRUE,1511045331.80952
Helen,FALSE,1512472157.85714
Alice,Rebecca,1513898983.90476
Rose,TRUE,1515325809.95238
Dorothy,TRUE,1516752636
Eva,FALSE,1518179462.04761
Gladys,TRUE,1519606288.09523
Carlota,FALSE,1521033114.14285
Sarah,TRUE,1522459940.19047
Senaida,TRUE,1523886766.23809
Susie,FALSE,1525313592.28571
Emma,TRUE,1526740418.33333
Ruth,Katie,1528167244.38095
Lucy,Thelma,1529594070.42857
Cora,TRUE,1531020896.47619
Helen,FALSE,1532447722.5238
Mildred,Elise,1533874548.57142
Irene,TRUE,1535301374.61904
Bertha,Katie,1536728200.66666
Elsie,Thelma,1538155026.71428
Mabel,TRUE,1539581852.7619
Harriet,FALSE,1541008678.80952
Rita,Rebecca,1542435504.85714
Claire,TRUE,1543862330.90476
Angela,TRUE,1545289156.95238
Cecelia,FALSE,1546715983
Helene,TRUE,1548142809.04761
Selma,FALSE,1549569635.09523
Rachel,TRUE,1550996461.14285
Leah,TRUE,1552423287.19047
Wanda,FALSE,1553850113.23809
Isabella,TRUE,1555276939.28571
Elinor,Katie,1556703765.33333
Daisy,Thelma,1558130591.38095
Eve,TRUE,1559557417.42857
Velma,FALSE,1560984243.47619
Anastasia,Elise,1562411069.5238
Clarice,TRUE,1563837895.57142
Libby,Katie,1565264721.61904
Domenica,Thelma,1566691547.66666
Mathilda,TRUE,1568118373.71428
Sydell,FALSE,1569545199.7619
Eda,Rebecca,1570972025.80952
Beth,TRUE,1572398851.85714
Leila,TRUE,1573825677.90476
Lorena,FALSE,1575252503.95238
Phoebe,TRUE,1576679330
Elva,FALSE,1578106156.04761
Lela,TRUE,1579532982.09523
Pasqualina,TRUE,1580959808.14285
Raffaela,FALSE,1582386634.19047
Cathryn,TRUE,1583813460.23809
Eugenie,Katie,1585240286.28571
Kathrine,Thelma,1586667112.33333
Libbie,TRUE,1588093938.38095
Lula,FALSE,1589520764.42857
Rea,Elise,1590947590.47619
Josephine,TRUE,1592374416.5238
Edna,Katie,1593801242.57142
Sylvia,Thelma,1595228068.61904
Gladys,TRUE,1596654894.66666
Betty,FALSE,1598081720.71428
Marguerite,Elise,1599508546.7619
Kathleen,TRUE,1600935372.80952
Barbara,Katie,1602362198.85714
Adele,Thelma,1603789024.90476
Mollie,TRUE,1605215850.95238
Jeanne,FALSE,1606642677
Concetta,Rebecca,1608069503.04761
Molly,TRUE,1609496329.09523
Matilda,TRUE,1610923155.14285
Christine,FALSE,1612349981.19047
Isabel,TRUE,1613776807.23809
Dolores,FALSE,1615203633.28571
Millie,TRUE,1616630459.33333
Cora,TRUE,1618057285.38095
Alberta,FALSE,1619484111.42857
Peggy,TRUE,1620910937.47619
Rosalind,Katie,1622337763.5238
Camille,Thelma,1623764589.57142
Monica,TRUE,1625191415.61904
Judith,FALSE,1626618241.66666
Minerva,Elise,1628045067.71428
Joyce,TRUE,1629471893.7619
Sonia,Katie,1630898719.80952
Lilly,Thelma,1632325545.85714
Maxine,TRUE,1633752371.90476
Sybil,FALSE,1635179197.95238
Valerie,Rebecca,1636606024
Hedwig,TRUE,1638032850.04761
Marianne,TRUE,1639459676.09523
Zelma,FALSE,1640886502.14285
Deborah,TRUE,1642313328.19047
Rosaria,FALSE,1643740154.23809
Winnifred,TRUE,1645166980.28571
Amanda,TRUE,1646593806.33333
Iona,FALSE,1648020632.38095
Rosetta,TRUE,1649447458.42857
Helen,Katie,1650874284.47619
Elizabeth,Thelma,1652301110.5238
Gladys,TRUE,1653727936.57142
Doris,FALSE,1655154762.61904
Alma,Elise,1656581588.66666
Laura,TRUE,1658008414.71428
Eva,Katie,1659435240.7619
Jane,Thelma,1660862066.80952
Theresa,TRUE,1662288892.85714
Lucy,FALSE,1663715718.90476
Nancy,Rebecca,1665142544.95238
Henrietta,TRUE,1666569371
Alta,TRUE,1667996197.04761
Cecilia,FALSE,1669423023.09523
Dora,TRUE,1670849849.14285
Lenore,FALSE,1672276675.19047
Mamie,TRUE,1673703501.23809
Regina,TRUE,1675130327.28571
Antoinette,FALSE,1676557153.33333
Faye,TRUE,1677983979.38095
Leah,Katie,1679410805.42857
Carol,Thelma,1680837631.47619
Eileen,TRUE,1682264457.5238
Jeanne,FALSE,1683691283.57142
Alyce,Elise,1685118109.61904
Francis,TRUE,1686544935.66666
Ina,Katie,1687971761.71428
Melba,Thelma,1689398587.7619
Tillie,TRUE,1690825413.80952
Edith,FALSE,1692252239.85714
Julia,Elise,1693679065.90476
Leona,TRUE,1695105891.95238
Charlotte,Katie,1696532717.99999
Lois,Thelma,1697959544.04761
Minnie,TRUE,1699386370.09523
Marcella,FALSE,1700813196.14285
Ella,Rebecca,1702240022.19047
Maxine,TRUE,1703666848.23809
Isabelle,TRUE,1705093674.28571
Carrie,FALSE,1706520500.33333
June,TRUE,1707947326.38095
Shirley,FALSE,1709374152.42857
Adelaide,TRUE,1710800978.47619
Claire,TRUE,1712227804.5238
Rebecca,FALSE,1713654630.57142
Coletta,TRUE,1715081456.61904
Maria,Katie,1716508282.66666
Dorthy,Thelma,1717935108.71428
Verda,TRUE,1719361934.7619
Dolly,FALSE,1720788760.80952
Valeria,Elise,1722215586.85714
Cathryn,TRUE,1723642412.90476
Gizella,Katie,1725069238.95238
Orpha,Thelma,1726496064.99999
Reba,TRUE,1727922891.04761
Nellie,FALSE,1729349717.09523
Ella,Rebecca,1730776543.14285
Jewell,TRUE,1732203369.19047
Vera,TRUE,1733630195.23809
Mattie,FALSE,1735057021.28571
Betty,TRUE,1736483847.33333
Julia,FALSE,1737910673.38095
Effie,TRUE,1739337499.42857
Lula,TRUE,1740764325.47619
Letha,FALSE,1742191151.5238
Rachel,TRUE,1743617977.57142
Jane,Katie,1745044803.61904
Norma,Thelma,1746471629.66666
Dovie,TRUE,1747898455.71428
Madge,FALSE,1749325281.7619
Elma,Elise,1750752107.80952
Rebecca,TRUE,1752178933.85714
Roxie,Katie,1753605759.90476
Almeda,Thelma,1755032585.95238
Chloe,TRUE,1756459411.99999
Elnora,FALSE,1757886238.04761
Leota,Rebecca,1759313064.09523
Tressie,TRUE,1760739890.14285
Mildred,TRUE,1762166716.19047
Marie,FALSE,1763593542.23809
Grace,TRUE,1765020368.28571
Frances,FALSE,1766447194.33333
Bertha,TRUE,1767874020.38095
Mae,TRUE,1769300846.42857
Ada,FALSE,1770727672.47619
Flora,TRUE,1772154498.5238
Bonnie,Katie,1773581324.57142
Jennie,Thelma,1775008150.61904
Audrey,TRUE,1776434976.66666
Rosie,FALSE,1777861802.71428
Lucile,Elise,1779288628.7619
Amanda,TRUE,1780715454.80952
Virgie,Katie,1782142280.85714
Francis,Thelma,1783569106.90476
Leah,TRUE,1784995932.95238
Neva,FALSE,1786422758.99999
Ione,Elise,1787849585.04761
Aline,TRUE,1789276411.09523
Allie,Katie,1790703237.14285
Edythe,Thelma,1792130063.19047
Ethel,TRUE,1793556889.23809
Ruby,FALSE,1794983715.28571
Clara,Rebecca,1796410541.33333
Beatrice,TRUE,1797837367.38095
Eunice,TRUE,1799264193.42857
Ida,FALSE,1800691019.47619
Marian,TRUE,1802117845.5238
Louise,FALSE,1803544671.57142
Grace,TRUE,1804971497.61904
Lucille,TRUE,1806398323.66666
Opal,FALSE,1807825149.71428
Alta,TRUE,1809251975.7619
Sally,Katie,1810678801.80952
Dorothy,Thelma,1812105627.85714
Mildred,TRUE,1813532453.90476
Josephine,FALSE,1814959279.95238
Emma,Elise,1816386105.99999
Hazel,TRUE,1817812932.04761
Louise,Katie,1819239758.09523
Eva,Thelma,1820666584.14285
Hilda,TRUE,1822093410.19047
Alberta,FALSE,1823520236.23809
Sophia,Rebecca,1824947062.28571
Regina,TRUE,1826373888.33333
Loretta,TRUE,1827800714.38095
Erma,FALSE,1829227540.42857
Beulah,TRUE,1830654366.47619
Nora,FALSE,1832081192.5238
Estella,TRUE,1833508018.57142
Winifred,TRUE,1834934844.61904
Isabella,FALSE,1836361670.66666
Dolores,TRUE,1837788496.71428
Nettie,Katie,1839215322.7619
Maria,Thelma,1840642148.80952
Rita,TRUE,1842068974.85714
Norma,FALSE,1843495800.90476
Priscilla,Elise,1844922626.95238
Minerva,TRUE,1846349452.99999
Rhoda,Katie,1847776279.04761
Peggy,Thelma,1849203105.09523
Sallie,TRUE,1850629931.14285
Eunice,FALSE,1852056757.19047
Francis,Rebecca,1853483583.23809
Effie,TRUE,1854910409.28571
Rachael,TRUE,1856337235.33333
Bernardine,FALSE,1857764061.38095
Eliza,TRUE,1859190887.42857
Joyce,FALSE,1860617713.47619
Belva,TRUE,1862044539.5238
Bridget,TRUE,1863471365.57142
Margaret,FALSE,1864898191.61904
Catherine,TRUE,1866325017.66666
Rose,Katie,1867751843.71428
Pauline,Thelma,1869178669.7619
Beatrice,TRUE,1870605495.80952
Jennie,FALSE,1872032321.85714
Nellie,Elise,1873459147.90476
Olive,TRUE,1874885973.95238
Charlotte,Katie,1876312799.99999
Sylvia,Thelma,1877739626.04761
Isabel,TRUE,1879166452.09523
Jessie,FALSE,1880593278.14285
Rachel,Elise,1882020104.19047
Lydia,TRUE,1883446930.23809
Estelle,Katie,1884873756.28571
Celia,Thelma,1886300582.33333
Olga,TRUE,1887727408.38095
Elisabeth,FALSE,1889154234.42857
Millie,Rebecca,1890581060.47619
Stephanie,TRUE,1892007886.5238
Yetta,TRUE,1893434712.57142
Filomena,FALSE,1894861538.61904
Lauretta,TRUE,1896288364.66666
Fanny,FALSE,1897715190.71428
Phoebe,TRUE,1899142016.7619
Evalyn,TRUE,1900568842.80952
Emilie,FALSE,1901995668.85714
Ina,TRUE,1903422494.90476
Aurelia,Katie,1904849320.95238
Gilda,Thelma,1906276146.99999
Gussie,TRUE,1907702973.04761
Olivia,FALSE,1909129799.09523
Roma,Elise,1910556625.14285
Lillian,TRUE,1911983451.19047
Marion,Katie,1913410277.23809
Josephine,Thelma,1914837103.28571
Julia,TRUE,1916263929.33333
Emily,FALSE,1917690755.38095
Rita,Rebecca,1919117581.42857
Nancy,TRUE,1920544407.47619
Mildred,TRUE,1921971233.5238
Gertrude,FALSE,1923398059.57142
Angelina,TRUE,1924824885.61904
Martha,FALSE,1926251711.66666
Mabel,TRUE,1927678537.71428
Phyllis,TRUE,1929105363.7619
Blanche,FALSE,1930532189.80952
Lena,TRUE,1931959015.85714
Carrie,Katie,1933385841.90476
Lillie,Thelma,1934812667.95238
Emma,TRUE,1936239493.99999
Gladys,FALSE,1937666320.04761
Irene,Elise,1939093146.09523
Alberta,TRUE,1940519972.14285
Christine,Katie,1941946798.19047
Addie,Thelma,1943373624.23809
Nettie,TRUE,1944800450.28571
Eloise,FALSE,1946227276.33333
Nora,Rebecca,1947654102.38095
Della,TRUE,1949080928.42857
Caroline,TRUE,1950507754.47619
Cassie,FALSE,1951934580.5238
Cathrine,TRUE,1953361406.57142
Evelina,FALSE,1954788232.61904
Floride,TRUE,1956215058.66666
Francis,TRUE,1957641884.71428
Harriett,FALSE,1959068710.7619
Idella,TRUE,1960495536.80952
Rena,Katie,1961922362.85714
Louise,Thelma,1963349188.90476
Ella,TRUE,1964776014.95238
Helen,FALSE,1966202840.99999
Viola,Elise,1967629667.04761
Janie,TRUE,1969056493.09523
Gertrude,Katie,1970483319.14285
Lula,Thelma,1971910145.19047
Susie,TRUE,1973336971.23809
Josephine,FALSE,1974763797.28571
Mabel,Elise,1976190623.33333
Sara,TRUE,1977617449.38095
Catherine,Katie,1979044275.42857
Ann,Thelma,1980471101.47619
Elsie,TRUE,1981897927.5238
Corine,FALSE,1983324753.57142
Amy,Rebecca,1984751579.61904
Annabelle,TRUE,1986178405.66666
Lelia,TRUE,1987605231.71428
Mozelle,FALSE,1989032057.7619
Pearline,TRUE,1990458883.80952
Alta,FALSE,1991885709.85714
Audrey,TRUE,1993312535.90476
Agnes,TRUE,1994739361.95238
Ida,FALSE,1996166187.99999
Catherine,TRUE,1997593014.04761
Gertrude,Katie,1999019840.09523
Doris,Thelma,2000446666.14285
Ethel,TRUE,2001873492.19047
Leona,FALSE,2003300318.23809
Genevieve,Elise,2004727144.28571
Kathryn,TRUE,2006153970.33333
Jessie,Katie,2007580796.38095
Nora,Thelma,2009007622.42857
Frances,TRUE,2010434448.47619
Anna,FALSE,2011861274.5238
Esther,Rebecca,2013288100.57142
Pauline,TRUE,2014714926.61904
Anne,TRUE,2016141752.66666
Carrie,FALSE,2017568578.71428
Katherine,TRUE,2018995404.7619
Luella,FALSE,2020422230.80952
Geneva,TRUE,2021849056.85714
Emma,TRUE,2023275882.90476
Grace,FALSE,2024702708.95238
Mamie,TRUE,2026129534.99999
Viola,Katie,2027556361.04761
Della,Thelma,2028983187.09523
Flora,TRUE,2030410013.14285
Rose,FALSE,2031836839.19047
Sadie,Elise,2033263665.23809
Lorene,TRUE,2034690491.28571
Inez,Katie,2036117317.33333
Alta,Thelma,2037544143.38095
Dixie,TRUE,2038970969.42857
Frankie,FALSE,2040397795.47619
Rhoda,Rebecca,2041824621.5238
Blanch,TRUE,2043251447.57142
Delia,TRUE,2044678273.61904
Bulah,FALSE,2046105099.66666
Lorena,TRUE,2047531925.71428
Bobbie,FALSE,2048958751.7619
Oma,TRUE,2050385577.80952
Nila,TRUE,2051812403.85714
Vergie,FALSE,2053239229.90476
Estell,TRUE,2054666055.95238
Joe,Katie,2056092881.99999
Kattie,Thelma,2057519708.04761
Leora,TRUE,2058946534.09523
Louella,FALSE,2060373360.14285
Ethel,Elise,2061800186.19047
Pearl,TRUE,2063227012.23809
Thelma,Katie,2064653838.28571
Lucille,Thelma,2066080664.33333
Elsie,TRUE,2067507490.38095
Lula,FALSE,2068934316.42857
Ella,Elise,2070361142.47619
Maude,TRUE,2071787968.5238
Nora,Katie,2073214794.57142
Ola,Thelma,2074641620.61904
Gracie,TRUE,2076068446.66666
Iva,FALSE,2077495272.71428
Dollie,Rebecca,2078922098.7619
Callie,TRUE,2080348924.80952
Roxie,TRUE,2081775750.85714
Nina,FALSE,2083202576.90476
Sally,TRUE,2084629402.95238
Corinne,FALSE,2086056228.99999
Madge,TRUE,2087483055.04761
Norma,TRUE,2088909881.09523
Doris,FALSE,2090336707.14285
Ruthie,TRUE,2091763533.19047
Ocie,Katie,2093190359.23809
Trula,Thelma,2094617185.28571
Bettie,TRUE,2096044011.33333
Florine,FALSE,2097470837.38095
Freddie,Elise,2098897663.42857
Linda,TRUE,2100324489.47618
Loretta,Katie,2101751315.5238
Rubie,Thelma,2103178141.57142
Frances,TRUE,2104604967.61904
Alice,FALSE,2106031793.66666
Beatrice,Rebecca,2107458619.71428
Ella,TRUE,2108885445.7619
Gertrude,TRUE,2110312271.80952
Josephine,FALSE,2111739097.85714
Lula,TRUE,2113165923.90476
Blanche,FALSE,2114592749.95238
Marjorie,TRUE,2116019575.99999
Christine,TRUE,2117446402.04761
Margarita,FALSE,2118873228.09523
Alta,TRUE,2120300054.14285
